1916.0 -0.7249999999999988 -1.2249999999999979 -0.3437499999999991 -0.5624999999999991 -13.074999999999985
1917.0 -1.0 -0.6374999999999984 -0.7062499999999972 -0.7249999999999988 -12.956249999999986
1918.0 1.4499999999999993 0.5374999999999996 -0.48749999999999893 -0.5124999999999993 -12.881249999999987
1919.0 -0.8249999999999993 -0.1374999999999993 -0.5312499999999991 -0.6968749999999995 -12.859374999999986
1920.0 -0.07500000000000018 -0.8249999999999993 -0.9249999999999998 -0.49374999999999947 -12.862499999999986
1921.0 -0.6749999999999998 -0.15000000000000036 -0.7437500000000004 -0.4375 -12.668749999999989
1922.0 1.125 -0.7375000000000007 -0.3937500000000007 -0.1750000000000016 -12.68749999999999
1923.0 -3.0500000000000007 -1.0500000000000007 -0.3312500000000007 -0.01875000000000071 -12.712499999999988
1924.0 2.875000000000001 1.5125000000000002 1.206249999999999 0.9249999999999963 -12.712499999999988
1925.0 0.3249999999999993 1.5875000000000004 1.3187499999999988 0.9593749999999979 -12.721874999999988
1926.0 -0.34999999999999964 0.12499999999999911 0.924999999999998 0.6781249999999979 -12.715624999999989
1927.0 0.6249999999999991 0.5124999999999984 1.1562499999999982 0.7156249999999984 -12.840624999999989
1928.0 0.125 0.08749999999999947 0.36249999999999805 0.4968749999999984 -12.85937499999999
1929.0 -0.6999999999999993 -0.29999999999999893 0.024999999999999467 0.27187500000000053 -12.834374999999987
1930.0 0.6749999999999998 0.4249999999999998 -0.09999999999999876 0.10937500000000178 -12.753124999999988
1931.0 0.1999999999999993 0.1374999999999993 -0.549999999999998 0.13125000000000142 -12.599999999999987
1932.0 -0.7999999999999989 -1.1374999999999984 -0.9374999999999973 -0.2593749999999977 -12.04687499999999
1933.0 -0.875 -1.0749999999999984 -0.8249999999999975 -0.2781249999999984 -12.040624999999988
1934.0 0.40000000000000036 -0.024999999999999467 -0.5062499999999979 1.7763568394002505E-15 -12.037499999999989
1935.0 0.024999999999999467 0.3624999999999998 0.20624999999999982 0.22499999999999964 -11.89999999999999
1936.0 0.27500000000000036 0.17499999999999982 0.9937499999999986 0.4031250000000002 -11.95937499999999
1937.0 -0.22499999999999964 0.7624999999999993 1.0687499999999979 0.5499999999999989 -12.012499999999989
1938.0 1.6999999999999984 1.6624999999999979 1.1124999999999972 0.4812499999999984 -12.162499999999987
